MonitoringStation,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,TierLevel
RET2.4,83792,BAY048,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/14/86,9:50:00,15.6,,,4.6,M ,ISM,M1,WTEMP,,19.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,83792,BAY048,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/14/86,9:50:00,15.6,,,0.3,S ,ISM,M1,WTEMP,,19.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,75985,BAY051,TWQM,TRIB,MDDNR,MDDNR,RET2.4,12/8/86,9:10:00,15.9,,,0.3,S ,ISM,M1,WTEMP,,7.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,75908,BAY050,TWQM,TRIB,MDDNR,MDDNR,RET2.4,11/24/86,8:35:00,16,,,15.7,B ,ISM,M1,WTEMP,,9.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,75908,BAY050,TWQM,TRIB,MDDNR,MDDNR,RET2.4,11/24/86,8:35:00,16,,,13.7,M ,ISM,M1,WTEMP,,9.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,75908,BAY050,TWQM,TRIB,MDDNR,MDDNR,RET2.4,11/24/86,8:35:00,16,,,9.1,M ,ISM,M1,WTEMP,,9.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,83937,BAY049,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/27/86,8:40:00,16.3,,,16,B ,ISM,M1,WTEMP,,17,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,75908,BAY050,TWQM,TRIB,MDDNR,MDDNR,RET2.4,11/24/86,8:35:00,16,,,4.6,M ,ISM,M1,WTEMP,,9.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,83937,BAY049,TWQM,TRIB,MDDNR,MDDNR,RET2.4,10/27/86,8:40:00,16.3,,,13.7,M ,ISM,M1,WTEMP,,17,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,75908,BAY050,TWQM,TRIB,MDDNR,MDDNR,RET2.4,11/24/86,8:35:00,16,,,0.3,S ,ISM,M1,WTEMP,,9.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,76249,BAY052,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/5/87,9:30:00,16.2,,,15.9,B ,ISM,M1,WTEMP,,4.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,76720,BAY053,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/25/87,9:30:00,15.5,,,4.6,M ,ISM,M1,WTEMP,,2.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,77086,BAY054,TWQM,TRIB,MDDNR,MDDNR,RET2.4,3/11/87,9:10:00,16.4,,,0.3,S ,ISM,M1,WTEMP,,4.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,77086,BAY054,TWQM,TRIB,MDDNR,MDDNR,RET2.4,3/11/87,9:10:00,16.4,,,16.1,B ,ISM,M1,WTEMP,,4.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,77086,BAY054,TWQM,TRIB,MDDNR,MDDNR,RET2.4,3/11/87,9:10:00,16.4,,,13.7,M ,ISM,M1,WTEMP,,4.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,77086,BAY054,TWQM,TRIB,MDDNR,MDDNR,RET2.4,3/11/87,9:10:00,16.4,,,9.1,M ,ISM,M1,WTEMP,,4.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,76720,BAY053,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/25/87,9:30:00,15.5,,,13.3,B ,ISM,M1,WTEMP,,2.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,77086,BAY054,TWQM,TRIB,MDDNR,MDDNR,RET2.4,3/11/87,9:10:00,16.4,,,4.6,M ,ISM,M1,WTEMP,,5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,76720,BAY053,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/25/87,9:30:00,15.5,,,9.1,M ,ISM,M1,WTEMP,,2.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,76720,BAY053,TWQM,TRIB,MDDNR,MDDNR,RET2.4,2/25/87,9:30:00,15.5,,,0.3,S ,ISM,M1,WTEMP,,2.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,76249,BAY052,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/5/87,9:30:00,16.2,,,13.7,M ,ISM,M1,WTEMP,,4.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,76249,BAY052,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/5/87,9:30:00,16.2,,,9.1,M ,ISM,M1,WTEMP,,4.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,76249,BAY052,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/5/87,9:30:00,16.2,,,4.6,M ,ISM,M1,WTEMP,,4.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,75985,BAY051,TWQM,TRIB,MDDNR,MDDNR,RET2.4,12/8/86,9:10:00,15.9,,,13.7,M ,ISM,M1,WTEMP,,8.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,76249,BAY052,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/5/87,9:30:00,16.2,,,0.3,S ,ISM,M1,WTEMP,,3.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,75985,BAY051,TWQM,TRIB,MDDNR,MDDNR,RET2.4,12/8/86,9:10:00,15.9,,,15.6,B ,ISM,M1,WTEMP,,8.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,75985,BAY051,TWQM,TRIB,MDDNR,MDDNR,RET2.4,12/8/86,9:10:00,15.9,,,9.1,M ,ISM,M1,WTEMP,,8.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,75985,BAY051,TWQM,TRIB,MDDNR,MDDNR,RET2.4,12/8/86,9:10:00,15.9,,,4.6,M ,ISM,M1,WTEMP,,8.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,77753,BAY057,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/21/87,9:30:00,16.4,,,0.3,S ,ISM,M1,WTEMP,,13.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,77753,BAY057,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/21/87,9:30:00,16.4,,,4.6,M ,ISM,M1,WTEMP,,13.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,77425,BAY056,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/6/87,9:45:00,14.8,,,13.7,M ,ISM,M1,WTEMP,,10,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,77425,BAY056,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/6/87,9:45:00,14.8,,,9.1,M ,ISM,M1,WTEMP,,10,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,77992,BAY058,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/6/87,8:15:00,16.2,,,15.9,B ,ISM,M1,WTEMP,,13.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,77992,BAY058,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/6/87,8:15:00,16.2,,,9.1,M ,ISM,M1,WTEMP,,13.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,77753,BAY057,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/21/87,9:30:00,16.4,,,16.1,B ,ISM,M1,WTEMP,,12.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,77753,BAY057,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/21/87,9:30:00,16.4,,,13.7,M ,ISM,M1,WTEMP,,12.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,77753,BAY057,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/21/87,9:30:00,16.4,,,9.1,M ,ISM,M1,WTEMP,,12.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,77425,BAY056,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/6/87,9:45:00,14.8,,,0.3,S ,ISM,M1,WTEMP,,9.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,77425,BAY056,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/6/87,9:45:00,14.8,,,14.5,B ,ISM,M1,WTEMP,,10,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,77425,BAY056,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/6/87,9:45:00,14.8,,,4.6,M ,ISM,M1,WTEMP,,10,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,77208,BAY055,TWQM,TRIB,MDDNR,MDDNR,RET2.4,3/23/87,9:25:00,17.1,,,13.7,M ,ISM,M1,WTEMP,,5.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,77208,BAY055,TWQM,TRIB,MDDNR,MDDNR,RET2.4,3/23/87,9:25:00,17.1,,,16.8,B ,ISM,M1,WTEMP,,5.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,77208,BAY055,TWQM,TRIB,MDDNR,MDDNR,RET2.4,3/23/87,9:25:00,17.1,,,9.1,M ,ISM,M1,WTEMP,,6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,77208,BAY055,TWQM,TRIB,MDDNR,MDDNR,RET2.4,3/23/87,9:25:00,17.1,,,4.6,M ,ISM,M1,WTEMP,,6.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,77208,BAY055,TWQM,TRIB,MDDNR,MDDNR,RET2.4,3/23/87,9:25:00,17.1,,,0.3,S ,ISM,M1,WTEMP,,7.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,100954,BAY059,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/18/87,9:00:00,15.2,,,0.3,S ,ISM,M1,WTEMP,,18.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,77992,BAY058,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/6/87,8:15:00,16.2,,,13.7,M ,ISM,M1,WTEMP,,13.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,77992,BAY058,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/6/87,8:15:00,16.2,,,4.6,M ,ISM,M1,WTEMP,,14.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,77992,BAY058,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/6/87,8:15:00,16.2,,,0.3,S ,ISM,M1,WTEMP,,14.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,100954,BAY059,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/18/87,9:00:00,15.2,,,9.1,M ,ISM,M1,WTEMP,,18.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,100954,BAY059,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/18/87,9:00:00,15.2,,,4.6,M ,ISM,M1,WTEMP,,18.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,100954,BAY059,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/18/87,9:00:00,15.2,,,14.9,B ,ISM,M1,WTEMP,,17,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,100954,BAY059,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/18/87,9:00:00,15.2,,,13.7,M ,ISM,M1,WTEMP,,17.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,101337,BAY060,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/15/87,8:50:00,14.9,,,0.3,S ,ISM,M1,WTEMP,,22.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,101337,BAY060,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/15/87,8:50:00,14.9,,,13.7,M ,ISM,M1,WTEMP,,20.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,101337,BAY060,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/15/87,8:50:00,14.9,,,9.1,M ,ISM,M1,WTEMP,,20.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,101337,BAY060,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/15/87,8:50:00,14.9,,,4.6,M ,ISM,M1,WTEMP,,22.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,101083,BAY060,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/1/87,8:30:00,15.6,,,13.7,M ,ISM,M1,WTEMP,,19.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,101083,BAY060,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/1/87,8:30:00,15.6,,,15.3,B ,ISM,M1,WTEMP,,19.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,101083,BAY060,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/1/87,8:30:00,15.6,,,9.1,M ,ISM,M1,WTEMP,,20.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,101083,BAY060,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/1/87,8:30:00,15.6,,,4.6,M ,ISM,M1,WTEMP,,22.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,101083,BAY060,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/1/87,8:30:00,15.6,,,0.3,S ,ISM,M1,WTEMP,,22.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,114575,BAY036,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/1/86,9:10:00,15.8,,,15.5,B ,ISM,M1,WTEMP,,9.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,114575,BAY036,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/1/86,9:10:00,15.8,,,13.7,M ,ISM,M1,WTEMP,,10.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,114914,BAY037,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/28/86,8:15:00,15.1,,,0.3,S ,ISM,M1,WTEMP,,14.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,114174,BAY034,TWQM,TRIB,MDDNR,MDDNR,RET2.4,3/3/86,8:00:00,14.8,,,14.3,B ,ISM,M1,WTEMP,,2.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,114575,BAY036,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/1/86,9:10:00,15.8,,,9.1,M ,ISM,M1,WTEMP,,10.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,114575,BAY036,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/1/86,9:10:00,15.8,,,4.6,M ,ISM,M1,WTEMP,,11,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,114575,BAY036,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/1/86,9:10:00,15.8,,,0.3,S ,ISM,M1,WTEMP,,11.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,114174,BAY034,TWQM,TRIB,MDDNR,MDDNR,RET2.4,3/3/86,8:00:00,14.8,,,0.3,S ,ISM,M1,WTEMP,,2.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,114174,BAY034,TWQM,TRIB,MDDNR,MDDNR,RET2.4,3/3/86,8:00:00,14.8,,,13.7,M ,ISM,M1,WTEMP,,2.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,114174,BAY034,TWQM,TRIB,MDDNR,MDDNR,RET2.4,3/3/86,8:00:00,14.8,,,9.1,M ,ISM,M1,WTEMP,,2.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,114174,BAY034,TWQM,TRIB,MDDNR,MDDNR,RET2.4,3/3/86,8:00:00,14.8,,,4.6,M ,ISM,M1,WTEMP,,2.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,113688,BAY032,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/6/86,9:00:00,14.4,,,13.7,M ,ISM,M1,WTEMP,,4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,113688,BAY032,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/6/86,9:00:00,14.4,,,14,B ,ISM,M1,WTEMP,,4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,113688,BAY032,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/6/86,9:00:00,14.4,,,9.1,M ,ISM,M1,WTEMP,,3.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,113688,BAY032,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/6/86,9:00:00,14.4,,,4.6,M ,ISM,M1,WTEMP,,3.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,113688,BAY032,TWQM,TRIB,MDDNR,MDDNR,RET2.4,1/6/86,9:00:00,14.4,,,0.3,S ,ISM,M1,WTEMP,,3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,115332,BAY039,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/27/86,9:00:00,15.3,,,15,B ,ISM,M1,WTEMP,,19,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,115332,BAY039,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/27/86,9:00:00,15.3,,,13.7,M ,ISM,M1,WTEMP,,19.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,115042,BAY038,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/12/86,8:20:00,15.2,,,14.9,B ,ISM,M1,WTEMP,,15.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,115332,BAY039,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/27/86,9:00:00,15.3,,,9.1,M ,ISM,M1,WTEMP,,19.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,115332,BAY039,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/27/86,9:00:00,15.3,,,4.6,M ,ISM,M1,WTEMP,,20,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,82191,BAY041,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/16/86,8:40:00,15,,,14.7,B ,ISM,M1,WTEMP,,22.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,82191,BAY041,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/16/86,8:40:00,15,,,9.1,M ,ISM,M1,WTEMP,,24.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,82191,BAY041,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/16/86,8:40:00,15,,,4.6,M ,ISM,M1,WTEMP,,25.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,82191,BAY041,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/16/86,8:40:00,15,,,0.3,S ,ISM,M1,WTEMP,,25,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,115332,BAY039,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/27/86,9:00:00,15.3,,,0.3,S ,ISM,M1,WTEMP,,20.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,115042,BAY038,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/12/86,8:20:00,15.2,,,13.7,M ,ISM,M1,WTEMP,,15.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,115042,BAY038,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/12/86,8:20:00,15.2,,,9.1,M ,ISM,M1,WTEMP,,16,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,115042,BAY038,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/12/86,8:20:00,15.2,,,4.6,M ,ISM,M1,WTEMP,,16.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,114914,BAY037,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/28/86,8:15:00,15.1,,,13.7,M ,ISM,M1,WTEMP,,11.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,115042,BAY038,TWQM,TRIB,MDDNR,MDDNR,RET2.4,5/12/86,8:20:00,15.2,,,0.3,S ,ISM,M1,WTEMP,,16.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,114914,BAY037,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/28/86,8:15:00,15.1,,,14.7,B ,ISM,M1,WTEMP,,11.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,114914,BAY037,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/28/86,8:15:00,15.1,,,9.1,M ,ISM,M1,WTEMP,,13,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,114914,BAY037,TWQM,TRIB,MDDNR,MDDNR,RET2.4,4/28/86,8:15:00,15.1,,,4.6,M ,ISM,M1,WTEMP,,13.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,115414,BAY040,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/2/86,9:30:00,16.4,,,16.1,B ,ISM,M1,WTEMP,,19.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,115414,BAY040,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/2/86,9:30:00,16.4,,,13.7,M ,ISM,M1,WTEMP,,19.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,115414,BAY040,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/2/86,9:30:00,16.4,,,9.1,M ,ISM,M1,WTEMP,,19.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,83585,BAY047,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/29/86,10:00:00,15.6,,,15.3,B ,ISM,M1,WTEMP,,22.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,115414,BAY040,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/2/86,9:30:00,16.4,,,4.6,M ,ISM,M1,WTEMP,,22.4,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,83585,BAY047,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/29/86,10:00:00,15.6,,,13.7,M ,ISM,M1,WTEMP,,23,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,115414,BAY040,TWQM,TRIB,MDDNR,MDDNR,RET2.4,6/2/86,9:30:00,16.4,,,0.3,S ,ISM,M1,WTEMP,,23.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,83280,BAY046,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/9/86,8:40:00,15.2,,,14.9,B ,ISM,M1,WTEMP,,22.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,83585,BAY047,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/29/86,10:00:00,15.6,,,9.1,M ,ISM,M1,WTEMP,,23,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,83585,BAY047,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/29/86,10:00:00,15.6,,,4.6,M ,ISM,M1,WTEMP,,23,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,83585,BAY047,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/29/86,10:00:00,15.6,,,0.3,S ,ISM,M1,WTEMP,,22.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,83280,BAY046,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/9/86,8:40:00,15.2,,,13.7,M ,ISM,M1,WTEMP,,22.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,83280,BAY046,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/9/86,8:40:00,15.2,,,9.1,M ,ISM,M1,WTEMP,,22.5,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,83280,BAY046,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/9/86,8:40:00,15.2,,,4.6,M ,ISM,M1,WTEMP,,22.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,83104,BAY045,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/25/86,8:30:00,14.7,,,13.7,M ,ISM,M1,WTEMP,,25.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,83280,BAY046,TWQM,TRIB,MDDNR,MDDNR,RET2.4,9/9/86,8:40:00,15.2,,,0.3,S ,ISM,M1,WTEMP,,22.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,83104,BAY045,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/25/86,8:30:00,14.7,,,14.4,B ,ISM,M1,WTEMP,,25.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,83104,BAY045,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/25/86,8:30:00,14.7,,,9.1,M ,ISM,M1,WTEMP,,25.1,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,83104,BAY045,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/25/86,8:30:00,14.7,,,4.6,M ,ISM,M1,WTEMP,,24.9,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,82867,BAY044,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/11/86,8:30:00,13.6,,,13.3,B ,ISM,M1,WTEMP,,27.3,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,82867,BAY044,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/11/86,8:30:00,13.6,,,9.1,M ,ISM,M1,WTEMP,,27.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,83104,BAY045,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/25/86,8:30:00,14.7,,,0.3,S ,ISM,M1,WTEMP,,24.8,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,82701,BAY043,TWQM,TRIB,MDDNR,MDDNR,RET2.4,7/28/86,9:00:00,16.4,,,16.1,B ,ISM,M1,WTEMP,,28.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,82867,BAY044,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/11/86,8:30:00,13.6,,,4.6,M ,ISM,M1,WTEMP,,27.7,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,82701,BAY043,TWQM,TRIB,MDDNR,MDDNR,RET2.4,7/28/86,9:00:00,16.4,,,13.7,M ,ISM,M1,WTEMP,,28.2,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
RET2.4,82867,BAY044,TWQM,TRIB,MDDNR,MDDNR,RET2.4,8/11/86,8:30:00,13.6,,,0.3,S ,ISM,M1,WTEMP,,27.6,DEG C,F01 ,,,,,,38.3626,-76.99063,T3
