qPCR_plate,short_label,cq_well_position,clean_ID
qpcr_pl18,F10_PIDNA9,H08,F10_CviMVP_PlDNA_9_SG.sharedLotterhosPuritz_3027_c7057db0
qpcr_pl18,A9_PIDNA9,A09,A9_CviMVP_PlDNA_9_SG_2033_2d4e3341
qpcr_pl18,B9_PIDNA9,B09,B9_CviMVP_PlDNA_9_SG_2087_fcc7e794
qpcr_pl18,D9_PIDNA9,C09,D9_CviMVP_PlDNA_9_SG_1785_fa2d628c
qpcr_pl18,F9_PIDNA9,D09,F9_CviMVP_PlDNA_9_SG_1067_8d996fb4
qpcr_pl18,G9_PIDNA9,E09,G9_CviMVP_PlDNA_9_SG_2052_f6325207
qpcr_pl18,H9_PIDNA9,F09,H9_CviMVP_PlDNA_9_SG_1465_fcaf0737
qpcr_pl18,G10_PIDNA9,G09,G10_CviMVP_PlDNA_9_SG.sharedLotterhosPuritz_3037_a3dbbbac
qpcr_pl18,H10_PIDNA9,H09,H10_CviMVP_PlDNA_9_SG_2093_b7ab79f2
qpcr_pl18,A9_PIDNA9,A10,A9_CviMVP_PlDNA_9_SG_2033_2d4e3341
qpcr_pl18,B9_PIDNA9,B10,B9_CviMVP_PlDNA_9_SG_2087_fcc7e794
qpcr_pl18,D9_PIDNA9,C10,D9_CviMVP_PlDNA_9_SG_1785_fa2d628c
qpcr_pl18,F9_PIDNA9,D10,F9_CviMVP_PlDNA_9_SG_1067_8d996fb4
qpcr_pl18,G9_PIDNA9,E10,G9_CviMVP_PlDNA_9_SG_2052_f6325207
qpcr_pl18,H9_PIDNA9,F10,H9_CviMVP_PlDNA_9_SG_1465_fcaf0737
qpcr_pl18,G10_PIDNA9,G10,G10_CviMVP_PlDNA_9_SG.sharedLotterhosPuritz_3037_a3dbbbac
qpcr_pl18,H10_PIDNA9,H10,H10_CviMVP_PlDNA_9_SG_2093_b7ab79f2
qpcr_pl18,A10_PIDNA9,B11,A10_CviMVP_PlDNA_9_SG_1368_c77fd73e
qpcr_pl18,B10_PIDNA9,C11,B10_CviMVP_PlDNA_9_SG_1072_ecf788f5
qpcr_pl18,C10_PIDNA9,D11,C10_CviMVP_PlDNA_9_SG_1396_9210bd0b
qpcr_pl18,D10_PIDNA9,E11,D10_CviMVP_PlDNA_9_SG_2079_aa2812ca
qpcr_pl18,E10_PIDNA9,F11,E10_CviMVP_PlDNA_9_SG_2060_51453c8e
qpcr_pl18,A10_PIDNA9,B12,A10_CviMVP_PlDNA_9_SG_1368_c77fd73e
qpcr_pl18,B10_PIDNA9,C12,B10_CviMVP_PlDNA_9_SG_1072_ecf788f5
qpcr_pl18,C10_PIDNA9,D12,C10_CviMVP_PlDNA_9_SG_1396_9210bd0b
qpcr_pl18,D10_PIDNA9,E12,D10_CviMVP_PlDNA_9_SG_2079_aa2812ca
qpcr_pl18,E10_PIDNA9,F12,E10_CviMVP_PlDNA_9_SG_2060_51453c8e
qpcr_pl19,E9_PIDNA10,H01,E9_CviMVP_PlDNA_10_SG_2044_7f176d05
qpcr_pl19,E9_PIDNA10,H02,E9_CviMVP_PlDNA_10_SG_2044_7f176d05
qpcr_pl19,A11_PIDNA9,A03,A11_CviMVP_PlDNA_9_SG_1232_7ec57c2f
qpcr_pl19,B11_PIDNA9,B03,B11_CviMVP_PlDNA_9_SG_2017_21ebaf27
qpcr_pl19,C11_PIDNA9,C03,C11_CviMVP_PlDNA_9_SG_2035_fe995562
qpcr_pl19,D11_PIDNA9,D03,D11_CviMVP_PlDNA_9_SG_2042_661e376f
qpcr_pl19,E11_PIDNA9,E03,E11_CviMVP_PlDNA_9_SG_2015_5f30e515
qpcr_pl19,F11_PIDNA9,F03,F11_CviMVP_PlDNA_9_SG_2004_15538084
qpcr_pl19,G11_PIDNA9,G03,G11_CviMVP_PlDNA_9_SG_2009_c8217fce
qpcr_pl19,H11_PIDNA9,H03,H11_CviMVP_PlDNA_9_SG_2048_d143067d
qpcr_pl19,A11_PIDNA9,A04,A11_CviMVP_PlDNA_9_SG_1232_7ec57c2f
qpcr_pl19,B11_PIDNA9,B04,B11_CviMVP_PlDNA_9_SG_2017_21ebaf27
qpcr_pl19,C11_PIDNA9,C04,C11_CviMVP_PlDNA_9_SG_2035_fe995562
qpcr_pl19,D11_PIDNA9,D04,D11_CviMVP_PlDNA_9_SG_2042_661e376f
qpcr_pl19,E11_PIDNA9,E04,E11_CviMVP_PlDNA_9_SG_2015_5f30e515
qpcr_pl19,F11_PIDNA9,F04,F11_CviMVP_PlDNA_9_SG_2004_15538084
qpcr_pl19,G11_PIDNA9,G04,G11_CviMVP_PlDNA_9_SG_2009_c8217fce
qpcr_pl19,H11_PIDNA9,H04,H11_CviMVP_PlDNA_9_SG_2048_d143067d
qpcr_pl19,A12_PIDNA9,A05,A12_CviMVP_PlDNA_9_SG_1190_99b8c3ee
qpcr_pl19,B12_PIDNA9,B05,B12_CviMVP_PlDNA_9_SG_2083_c9e957d2
qpcr_pl19,C12_PIDNA9,C05,C12_CviMVP_PlDNA_9_SG_2085_9e9d2027
qpcr_pl19,D12_PIDNA9,D05,D12_CviMVP_PlDNA_9_SG_1398_5a46f7b5
qpcr_pl19,E12_PIDNA9,E05,E12_CviMVP_PlDNA_9_SG_2014_4508c3ac
qpcr_pl19,F12_PIDNA9,F05,F12_CviMVP_PlDNA_9_SG_2043_cb780332
qpcr_pl19,G12_PIDNA9,G05,G12_CviMVP_PlDNA_9_SG_1684_90d17b66
qpcr_pl19,H12_PIDNA9,H05,H12_CviMVP_PlDNA_9_SG_1988_a8aedd8e
qpcr_pl19,A12_PIDNA9,A06,A12_CviMVP_PlDNA_9_SG_1190_99b8c3ee
qpcr_pl19,B12_PIDNA9,B06,B12_CviMVP_PlDNA_9_SG_2083_c9e957d2
qpcr_pl19,C12_PIDNA9,C06,C12_CviMVP_PlDNA_9_SG_2085_9e9d2027
qpcr_pl19,D12_PIDNA9,D06,D12_CviMVP_PlDNA_9_SG_1398_5a46f7b5
qpcr_pl19,E12_PIDNA9,E06,E12_CviMVP_PlDNA_9_SG_2014_4508c3ac
qpcr_pl19,F12_PIDNA9,F06,F12_CviMVP_PlDNA_9_SG_2043_cb780332
qpcr_pl19,G12_PIDNA9,G06,G12_CviMVP_PlDNA_9_SG_1684_90d17b66
qpcr_pl19,H12_PIDNA9,H06,H12_CviMVP_PlDNA_9_SG_1988_a8aedd8e
qpcr_pl19,A1_PIDNA10,A07,A1_CviMVP_PlDNA_10_SG_1788_5e94a232
qpcr_pl19,B1_PIDNA10,B07,B1_CviMVP_PlDNA_10_SG_1992_a1957416
qpcr_pl19,C1_PIDNA10,C07,C1_CviMVP_PlDNA_10_SG_1405_db366b9b
qpcr_pl19,E1_PIDNA10,D07,E1_CviMVP_PlDNA_10_SG.sharedLotterhosPuritz_1513_6c83a6da
qpcr_pl19,F1_PIDNA10,E07,F1_CviMVP_PlDNA_10_SG_2041_b9a3bfb4
qpcr_pl19,G1_PIDNA10,F07,G1_CviMVP_PlDNA_10_SG_1892_34807bab
qpcr_pl19,H1_PIDNA10,G07,H1_CviMVP_PlDNA_10_SG_1980_7a4f292f
qpcr_pl19,H7_PIDNA10,H07,H7_CviMVP_PlDNA_10_SG.sharedLotterhosPuritz_3047_7e0b2539
qpcr_pl19,A1_PIDNA10,A08,A1_CviMVP_PlDNA_10_SG_1788_5e94a232
qpcr_pl19,B1_PIDNA10,B08,B1_CviMVP_PlDNA_10_SG_1992_a1957416
qpcr_pl19,C1_PIDNA10,C08,C1_CviMVP_PlDNA_10_SG_1405_db366b9b
qpcr_pl19,E1_PIDNA10,D08,E1_CviMVP_PlDNA_10_SG.sharedLotterhosPuritz_1513_6c83a6da
qpcr_pl19,F1_PIDNA10,E08,F1_CviMVP_PlDNA_10_SG_2041_b9a3bfb4
qpcr_pl19,G1_PIDNA10,F08,G1_CviMVP_PlDNA_10_SG_1892_34807bab
qpcr_pl19,H1_PIDNA10,G08,H1_CviMVP_PlDNA_10_SG_1980_7a4f292f
qpcr_pl19,H7_PIDNA10,H08,H7_CviMVP_PlDNA_10_SG.sharedLotterhosPuritz_3047_7e0b2539
qpcr_pl19,A2_PIDNA10,A09,A2_CviMVP_PlDNA_10_SG_2031_4c9fc050
qpcr_pl19,B2_PIDNA10,B09,B2_CviMVP_PlDNA_10_SG.sharedLotterhosPuritz_1865_d6963291
qpcr_pl19,F2_PIDNA10,C09,F2_CviMVP_PlDNA_10_SG_2038_38049366
qpcr_pl19,G2_PIDNA10,D09,G2_CviMVP_PlDNA_10_SG_1328_6b7a6a27
qpcr_pl19,H2_PIDNA10,E09,H2_CviMVP_PlDNA_10_SG_1652_e0c1d32d
qpcr_pl19,H12_PIDNA10,F09,H12_CviMVP_PlDNA_10_SG_1691_0e7d321d
qpcr_pl19,G7_PIDNA9,G09,G7_CviMVP_PlDNA_10_SG_2077_40f6a386
qpcr_pl19,H7_PIDNA9,H09,H7_CviMVP_PlDNA_10_SG.sharedLotterhosPuritz_3047_7e0b2539
qpcr_pl19,A2_PIDNA10,A10,A2_CviMVP_PlDNA_10_SG_2031_4c9fc050
qpcr_pl19,B2_PIDNA10,B10,B2_CviMVP_PlDNA_10_SG.sharedLotterhosPuritz_1865_d6963291
qpcr_pl19,F2_PIDNA10,C10,F2_CviMVP_PlDNA_10_SG_2038_38049366
qpcr_pl19,G2_PIDNA10,D10,G2_CviMVP_PlDNA_10_SG_1328_6b7a6a27
qpcr_pl19,H2_PIDNA10,E10,H2_CviMVP_PlDNA_10_SG_1652_e0c1d32d
qpcr_pl19,H12_PIDNA10,F10,H12_CviMVP_PlDNA_10_SG_1691_0e7d321d
qpcr_pl19,G7_PIDNA9,G10,G7_CviMVP_PlDNA_10_SG_2077_40f6a386
qpcr_pl19,H7_PIDNA9,H10,H7_CviMVP_PlDNA_10_SG.sharedLotterhosPuritz_3047_7e0b2539
qpcr_pl19,A9_PIDNA10,B11,A9_CviMVP_PlDNA_10_SG_1995_80981cf3
qpcr_pl19,B9_PIDNA10,C11,B9_CviMVP_PlDNA_10_SG_1619_c0fd1cbb
qpcr_pl19,C9_PIDNA10,D11,C9_CviMVP_PlDNA_10_SG_1554_87714daf
qpcr_pl19,F9_PIDNA10,E11,F9_CviMVP_PlDNA_10_SG_2013_3c59ee43
qpcr_pl19,H9_PIDNA10,F11,H9_CviMVP_PlDNA_10_SG_1162_ae9f6ba6
qpcr_pl19,A9_PIDNA10,B12,A9_CviMVP_PlDNA_10_SG_1995_80981cf3
qpcr_pl19,B9_PIDNA10,C12,B9_CviMVP_PlDNA_10_SG_1619_c0fd1cbb
qpcr_pl19,C9_PIDNA10,D12,C9_CviMVP_PlDNA_10_SG_1554_87714daf
qpcr_pl19,F9_PIDNA10,E12,F9_CviMVP_PlDNA_10_SG_2013_3c59ee43
qpcr_pl19,H9_PIDNA10,F12,H9_CviMVP_PlDNA_10_SG_1162_ae9f6ba6
qpcr_pl20,F7_PlDNA5,H01,F7_CviMVP_PlDNA_5_SG_1354_541bb3b2
qpcr_pl20,F7_PlDNA5,H02,F7_CviMVP_PlDNA_5_SG_1354_541bb3b2
qpcr_pl20,B9_PIDNA5,A03,B9_CviMVP_PlDNA_5_SG_1160_aff920b0
qpcr_pl20,C9_PIDNA5,B03,C9_CviMVP_PlDNA_5_SG_1161_bee23f77
qpcr_pl20,D9_PIDNA5,C03,D9_CviMVP_PlDNA_5_SG_1157_3a105b17
qpcr_pl20,E9_PIDNA5,D03,E9_CviMVP_PlDNA_5_SG_1208_b3818e2e
qpcr_pl20,F9_PIDNA5,E03,F9_CviMVP_PlDNA_5_SG_1030_ea0d7b30
qpcr_pl20,G9_PIDNA5,F03,G9_CviMVP_PlDNA_5_SG_1705_f9a5bc2b
qpcr_pl20,H9_PIDNA5,G03,H9_CviMVP_PlDNA_5_SG_1631_9c37eb1c
qpcr_pl20,B12_PIDNA5,H03,B12_CviMVP_PlDNA_5_SG_1322_2335500b
qpcr_pl20,B9_PIDNA5,A04,B9_CviMVP_PlDNA_5_SG_1160_aff920b0
qpcr_pl20,C9_PIDNA5,B04,C9_CviMVP_PlDNA_5_SG_1161_bee23f77
qpcr_pl20,D9_PIDNA5,C04,D9_CviMVP_PlDNA_5_SG_1157_3a105b17
qpcr_pl20,E9_PIDNA5,D04,E9_CviMVP_PlDNA_5_SG_1208_b3818e2e
qpcr_pl20,F9_PIDNA5,E04,F9_CviMVP_PlDNA_5_SG_1030_ea0d7b30
qpcr_pl20,G9_PIDNA5,F04,G9_CviMVP_PlDNA_5_SG_1705_f9a5bc2b
qpcr_pl20,H9_PIDNA5,G04,H9_CviMVP_PlDNA_5_SG_1631_9c37eb1c
qpcr_pl20,B12_PIDNA5,H04,B12_CviMVP_PlDNA_5_SG_1322_2335500b
qpcr_pl20,C1_PIDNA6,A05,C1_CviMVP_PlDNA_6_SG.sharedLotterhosPuritz_1499_50f125eb
qpcr_pl20,D2_PIDNA10,B05,D2_CviMVP_PlDNA_10_SG_1695_0eae69c4
qpcr_pl20,E2_PIDNA10,C05,E2_CviMVP_PlDNA_10_SG_2000_f05c5a6e
qpcr_pl20,C4_PIDNA6,D05,C4_CviMVP_PlDNA_6_SG_1587_9635577d
qpcr_pl20,B6_PIDNA6,E05,B6_CviMVP_PlDNA_6_SG_1919_1b8435de
qpcr_pl20,D6_PIDNA6,F05,D6_CviMVP_PlDNA_6_SG_1071_6e238e9e
qpcr_pl20,C7_PIDNA6,G05,C7_CviMVP_PlDNA_6_SG.sharedLotterhosPuritz_1532_2fee5644
qpcr_pl20,E7_PIDNA6,H05,E7_CviMVP_PlDNA_6_SG.sharedLotterhosPuritz_3004_6049f6a9
qpcr_pl20,C1_PIDNA6,A06,C1_CviMVP_PlDNA_6_SG.sharedLotterhosPuritz_1499_50f125eb
qpcr_pl20,D2_PIDNA10,B06,D2_CviMVP_PlDNA_10_SG_1695_0eae69c4
qpcr_pl20,E2_PIDNA10,C06,E2_CviMVP_PlDNA_10_SG_2000_f05c5a6e
qpcr_pl20,C4_PIDNA6,D06,C4_CviMVP_PlDNA_6_SG_1587_9635577d
qpcr_pl20,B6_PIDNA6,E06,B6_CviMVP_PlDNA_6_SG_1919_1b8435de
qpcr_pl20,D6_PIDNA6,F06,D6_CviMVP_PlDNA_6_SG_1071_6e238e9e
qpcr_pl20,C7_PIDNA6,G06,C7_CviMVP_PlDNA_6_SG.sharedLotterhosPuritz_1532_2fee5644
qpcr_pl20,E7_PIDNA6,H06,E7_CviMVP_PlDNA_6_SG.sharedLotterhosPuritz_3004_6049f6a9
qpcr_pl20,C8_PIDNA6,A07,C8_CviMVP_PlDNA_6_SG_1584_44720c93
qpcr_pl20,D8_PIDNA6,B07,D8_CviMVP_PlDNA_6_SG_1052_c46c4085
qpcr_pl20,A10_PIDNA6,C07,A10_CviMVP_PlDNA_6_SG_1440_e79e5351
qpcr_pl20,C12_PIDNA6,D07,C12_CviMVP_PlDNA_6_SG.sharedLotterhosPuritz_1752_f1fb4734
qpcr_pl20,G12_PIDNA6,E07,G12_CviMVP_PlDNA_6_SG_1700_decb34ab
qpcr_pl20,G8_PIDNA10,F07,G8_CviMVP_PlDNA_10_SG_2020_de490c97
qpcr_pl20,B11_PIDNA10,G07,B11_CviMVP_PlDNA_10_SG_2002_0754d098
qpcr_pl20,C5_PIDNA5,H07,C5_CviMVP_PlDNA_5_SG_1563_7e234e54
qpcr_pl20,C8_PIDNA6,A08,C8_CviMVP_PlDNA_6_SG_1584_44720c93
qpcr_pl20,D8_PIDNA6,B08,D8_CviMVP_PlDNA_6_SG_1052_c46c4085
qpcr_pl20,A10_PIDNA6,C08,A10_CviMVP_PlDNA_6_SG_1440_e79e5351
qpcr_pl20,C12_PIDNA6,D08,C12_CviMVP_PlDNA_6_SG.sharedLotterhosPuritz_1752_f1fb4734
qpcr_pl20,G12_PIDNA6,E08,G12_CviMVP_PlDNA_6_SG_1700_decb34ab
qpcr_pl20,G8_PIDNA10,F08,G8_CviMVP_PlDNA_10_SG_2020_de490c97
qpcr_pl20,B11_PIDNA10,G08,B11_CviMVP_PlDNA_10_SG_2002_0754d098
qpcr_pl20,C5_PIDNA5,H08,C5_CviMVP_PlDNA_5_SG_1563_7e234e54
qpcr_pl20,F12_PlDNA5,A09,F12_CviMVP_PlDNA_5_SG_1564_9305f148
qpcr_pl20,G8_PlDNA5,B09,G8_CviMVP_PlDNA_5_SG_1347_6fd02556
qpcr_pl20,G10_PlDNA5,C09,G10_CviMVP_PlDNA_5_SG_1680_659f75bd
qpcr_pl20,B1_PlDNA5,D09,B1_CviMVP_PlDNA_5_SG_1034_0e0ac7d6
qpcr_pl20,E2_PIDNA6,E09,E2_CviMVP_PlDNA_6_SG.sharedLotterhosPuritz_3059_85a6ff3b
qpcr_pl20,B3_PIDNA6,F09,B3_CviMVP_PlDNA_6_SG_1627_913d6d02
qpcr_pl20,C12_PlDNA5,G09,C12_CviMVP_PlDNA_5_SG_1348_b189398c
qpcr_pl20,D12_PlDNA5,H09,D12_CviMVP_PlDNA_5_SG.sharedLotterhosPuritz_1856_c5dc6416
qpcr_pl20,F12_PlDNA5,A10,F12_CviMVP_PlDNA_5_SG_1564_9305f148
qpcr_pl20,G8_PlDNA5,B10,G8_CviMVP_PlDNA_5_SG_1347_6fd02556
qpcr_pl20,G10_PlDNA5,C10,G10_CviMVP_PlDNA_5_SG_1680_659f75bd
qpcr_pl20,B1_PlDNA5,D10,B1_CviMVP_PlDNA_5_SG_1034_0e0ac7d6
qpcr_pl20,E2_PIDNA6,E10,E2_CviMVP_PlDNA_6_SG.sharedLotterhosPuritz_3059_85a6ff3b
qpcr_pl20,B3_PIDNA6,F10,B3_CviMVP_PlDNA_6_SG_1627_913d6d02
qpcr_pl20,C12_PlDNA5,G10,C12_CviMVP_PlDNA_5_SG_1348_b189398c
qpcr_pl20,D12_PlDNA5,H10,D12_CviMVP_PlDNA_5_SG.sharedLotterhosPuritz_1856_c5dc6416
qpcr_pl20,A11_PlDNA5,B11,A11_CviMVP_PlDNA_5_SG.sharedLotterhosPuritz_3026_80be4f10
qpcr_pl20,C11_PlDNA5,C11,C11_CviMVP_PlDNA_5_SG.sharedLotterhosPuritz_1853_a4196b8b
qpcr_pl20,E11_PlDNA5,D11,E11_CviMVP_PlDNA_5_SG_1084_5795889f
qpcr_pl20,H11_PlDNA5,E11,H11_CviMVP_PlDNA_5_SG_1288_67942cfd
qpcr_pl20,G11_PlDNA5,F11,G11_CviMVP_PlDNA_5_SG_1803_645f7974
qpcr_pl20,A11_PlDNA5,B12,A11_CviMVP_PlDNA_5_SG.sharedLotterhosPuritz_3026_80be4f10
qpcr_pl20,C11_PlDNA5,C12,C11_CviMVP_PlDNA_5_SG.sharedLotterhosPuritz_1853_a4196b8b
qpcr_pl20,E11_PlDNA5,D12,E11_CviMVP_PlDNA_5_SG_1084_5795889f
qpcr_pl20,H11_PlDNA5,E12,H11_CviMVP_PlDNA_5_SG_1288_67942cfd
qpcr_pl20,G11_PlDNA5,F12,G11_CviMVP_PlDNA_5_SG_1803_645f7974
qpcr_pl21,A4_PlDNA10,H01,A4_CviMVP_PlDNA_10_SG_1556_e491b857
qpcr_pl21,A4_PlDNA10,H02,A4_CviMVP_PlDNA_10_SG_1556_e491b857
qpcr_pl21,A8_PIDNA10,A03,A8_CviMVP_PlDNA_10_SG.sharedLotterhosPuritz_3019_f0dc9509
qpcr_pl21,B8_PIDNA10,B03,B8_CviMVP_PlDNA_10_SG_1561_29fb6cb6
qpcr_pl21,C8_PIDNA10,C03,C8_CviMVP_PlDNA_10_SG_1828_01304bbf
qpcr_pl21,D8_PIDNA10,D03,D8_CviMVP_PlDNA_10_SG_1952_3d31a3db
qpcr_pl21,E8_PIDNA10,E03,E8_CviMVP_PlDNA_10_SG_1220_48a201e9
qpcr_pl21,F8_PIDNA10,F03,F8_CviMVP_PlDNA_10_SG.sharedLotterhosPuritz_1497_165d898b
qpcr_pl21,H8_PIDNA10,G03,H8_CviMVP_PlDNA_10_SG_2037_0941fca6
qpcr_pl21,B4_PlDNA10,H03,B4_CviMVP_PlDNA_10_SG.sharedLotterhosPuritz_3054_b35976e5
qpcr_pl21,A8_PIDNA10,A04,A8_CviMVP_PlDNA_10_SG.sharedLotterhosPuritz_3019_f0dc9509
qpcr_pl21,B8_PIDNA10,B04,B8_CviMVP_PlDNA_10_SG_1561_29fb6cb6
qpcr_pl21,C8_PIDNA10,C04,C8_CviMVP_PlDNA_10_SG_1828_01304bbf
qpcr_pl21,D8_PIDNA10,D04,D8_CviMVP_PlDNA_10_SG_1952_3d31a3db
qpcr_pl21,E8_PIDNA10,E04,E8_CviMVP_PlDNA_10_SG_1220_48a201e9
qpcr_pl21,F8_PIDNA10,F04,F8_CviMVP_PlDNA_10_SG.sharedLotterhosPuritz_1497_165d898b
qpcr_pl21,H8_PIDNA10,G04,H8_CviMVP_PlDNA_10_SG_2037_0941fca6
qpcr_pl21,B4_PlDNA10,H04,B4_CviMVP_PlDNA_10_SG.sharedLotterhosPuritz_3054_b35976e5
qpcr_pl21,G12_PIDNA8,A05,G12_CviMVP_PlDNA_8_SG.sharedLotterhosPuritz_1858_c4b9118b
qpcr_pl21,H12_PIDNA8,B05,H12_CviMVP_PlDNA_8_SG.sharedLotterhosPuritz_1755_01e5dbdc
qpcr_pl21,F12_PIDNA10,C05,F12_CviMVP_PlDNA_10_SG_1129_2a1edb19
qpcr_pl21,G12_PIDNA10,D05,G12_CviMVP_PlDNA_10_SG_2049_a5d31ffb
qpcr_pl21,A5_PlDNA10,E05,A5_CviMVP_PlDNA_10_SG_2053_a99d49c4
qpcr_pl21,D5_PlDNA10,F05,D5_CviMVP_PlDNA_10_SG_2025_5bd16ce4
qpcr_pl21,H5_PlDNA10,G05,H5_CviMVP_PlDNA_10_SG_2078_b8a33fcd
qpcr_pl21,B6_PlDNA10,H05,B6_CviMVP_PlDNA_10_SG_1834_e5dca67e
qpcr_pl21,G12_PIDNA8,A06,G12_CviMVP_PlDNA_8_SG.sharedLotterhosPuritz_1858_c4b9118b
qpcr_pl21,H12_PIDNA8,B06,H12_CviMVP_PlDNA_8_SG.sharedLotterhosPuritz_1755_01e5dbdc
qpcr_pl21,F12_PIDNA10,C06,F12_CviMVP_PlDNA_10_SG_1129_2a1edb19
qpcr_pl21,G12_PIDNA10,D06,G12_CviMVP_PlDNA_10_SG_2049_a5d31ffb
qpcr_pl21,A5_PlDNA10,E06,A5_CviMVP_PlDNA_10_SG_2053_a99d49c4
qpcr_pl21,D5_PlDNA10,F06,D5_CviMVP_PlDNA_10_SG_2025_5bd16ce4
qpcr_pl21,H5_PlDNA10,G06,H5_CviMVP_PlDNA_10_SG_2078_b8a33fcd
qpcr_pl21,B6_PlDNA10,H06,B6_CviMVP_PlDNA_10_SG_1834_e5dca67e
qpcr_pl21,A10_PIDNA10,A07,A10_CviMVP_PlDNA_10_SG.sharedLotterhosPuritz_1753_559d4ace
qpcr_pl21,B10_PIDNA10,B07,B10_CviMVP_PlDNA_10_SG_1143_ca81df15
qpcr_pl21,C10_PIDNA10,C07,C10_CviMVP_PlDNA_10_SG.sharedLotterhosPuritz_1522_412fe23d
qpcr_pl21,D10_PIDNA10,D07,D10_CviMVP_PlDNA_10_SG_1099_8fcbb868
qpcr_pl21,E10_PIDNA10,E07,E10_CviMVP_PlDNA_10_SG_1991_176b15fe
qpcr_pl21,G10_PIDNA10,F07,G10_CviMVP_PlDNA_10_SG_2088_6672fa31
qpcr_pl21,H10_PIDNA10,G07,H10_CviMVP_PlDNA_10_SG_1802_bf1fa7f4
qpcr_pl21,G6_PlDNA10,H07,G6_CviMVP_PlDNA_10_SG_1042_f25060f5
qpcr_pl21,A10_PIDNA10,A08,A10_CviMVP_PlDNA_10_SG.sharedLotterhosPuritz_1753_559d4ace
qpcr_pl21,B10_PIDNA10,B08,B10_CviMVP_PlDNA_10_SG_1143_ca81df15
qpcr_pl21,C10_PIDNA10,C08,C10_CviMVP_PlDNA_10_SG.sharedLotterhosPuritz_1522_412fe23d
qpcr_pl21,D10_PIDNA10,D08,D10_CviMVP_PlDNA_10_SG_1099_8fcbb868
qpcr_pl21,E10_PIDNA10,E08,E10_CviMVP_PlDNA_10_SG_1991_176b15fe
qpcr_pl21,G10_PIDNA10,F08,G10_CviMVP_PlDNA_10_SG_2088_6672fa31
qpcr_pl21,H10_PIDNA10,G08,H10_CviMVP_PlDNA_10_SG_1802_bf1fa7f4
qpcr_pl21,G6_PlDNA10,H08,G6_CviMVP_PlDNA_10_SG_1042_f25060f5
qpcr_pl21,A11_PIDNA10,A09,A11_CviMVP_PlDNA_10_SG_2001_3e0f0f64
qpcr_pl21,C11_PIDNA10,B09,C11_CviMVP_PlDNA_10_SG_1999_1fd75d06
qpcr_pl21,D11_PIDNA10,C09,D11_CviMVP_PlDNA_10_SG_1014_8102b940
qpcr_pl21,E11_PIDNA10,D09,E11_CviMVP_PlDNA_10_SG_2029_759a8bec
qpcr_pl21,F11_PIDNA10,E09,F11_CviMVP_PlDNA_10_SG_1254_76d18d2d
qpcr_pl21,G11_PIDNA10,F09,G11_CviMVP_PlDNA_10_SG_1954_5a1ba8fc
qpcr_pl21,H11_PIDNA10,G09,H11_CviMVP_PlDNA_10_SG_1937_4b32fd1f
qpcr_pl21,F6_PlDNA10,H09,F6_CviMVP_PlDNA_10_SG_2047_b1ff69b8
qpcr_pl21,A11_PIDNA10,A10,A11_CviMVP_PlDNA_10_SG_2001_3e0f0f64
qpcr_pl21,C11_PIDNA10,B10,C11_CviMVP_PlDNA_10_SG_1999_1fd75d06
qpcr_pl21,D11_PIDNA10,C10,D11_CviMVP_PlDNA_10_SG_1014_8102b940
qpcr_pl21,E11_PIDNA10,D10,E11_CviMVP_PlDNA_10_SG_2029_759a8bec
qpcr_pl21,F11_PIDNA10,E10,F11_CviMVP_PlDNA_10_SG_1254_76d18d2d
qpcr_pl21,G11_PIDNA10,F10,G11_CviMVP_PlDNA_10_SG_1954_5a1ba8fc
qpcr_pl21,H11_PIDNA10,G10,H11_CviMVP_PlDNA_10_SG_1937_4b32fd1f
qpcr_pl21,F6_PlDNA10,H10,F6_CviMVP_PlDNA_10_SG_2047_b1ff69b8
qpcr_pl21,A12_PIDNA10,B11,A12_CviMVP_PlDNA_10_SG_1711_103eead9
qpcr_pl21,B12_PIDNA10,C11,B12_CviMVP_PlDNA_10_SG_2023_c0c00370
qpcr_pl21,C12_PIDNA10,D11,C12_CviMVP_PlDNA_10_SG_1819_4c9efbeb
qpcr_pl21,D12_PIDNA10,E11,D12_CviMVP_PlDNA_10_SG_2008_b9f810d0
qpcr_pl21,E12_PIDNA10,F11,E12_CviMVP_PlDNA_10_SG_1654_ff1aabfe
qpcr_pl21,A12_PIDNA10,B12,A12_CviMVP_PlDNA_10_SG_1711_103eead9
qpcr_pl21,B12_PIDNA10,C12,B12_CviMVP_PlDNA_10_SG_2023_c0c00370
qpcr_pl21,C12_PIDNA10,D12,C12_CviMVP_PlDNA_10_SG_1819_4c9efbeb
qpcr_pl21,D12_PIDNA10,E12,D12_CviMVP_PlDNA_10_SG_2008_b9f810d0
qpcr_pl21,E12_PIDNA10,F12,E12_CviMVP_PlDNA_10_SG_1654_ff1aabfe
qpcr_pl22,A7_PlDNA9,H01,A7_CviMVP_PlDNA_9_SG_1989_45751c77
qpcr_pl22,A7_PlDNA9,H02,A7_CviMVP_PlDNA_9_SG_1989_45751c77
qpcr_pl22,A2_PlDNA9,A03,A2_CviMVP_PlDNA_9_SG_1360_c5b3f2ee
qpcr_pl22,B2_PlDNA9,B03,B2_CviMVP_PlDNA_9_SG_1113_ca8c8025
qpcr_pl22,C2_PlDNA9,C03,C2_CviMVP_PlDNA_9_SG_1025_43336380
